datetime;consumption_reinforcement;consumption_concentrate;consumption_pellets;consumption_scrap;production_all_reinforcement;production_rus_reinforcement;production_all_concentrate;production_rus_concentrate;production_all_pellets;production_rus_pellets;production_all_coke;production_rus_coke;import_reinforcement;import_concentrate;import_pellets;import_scrap;import_coke;export_reinforcement;export_concentrate;export_pellets;export_coke;export_scrap;reinforcement_price_8 мм;reinforcement_price_10 мм;reinforcement_price_12 мм;reinforcement_price_14-16 мм;reinforcement_price_18-25 мм;exchange_rate_usd;reinforcement_price_8 мм_usd;reinforcement_price_10 мм_usd;reinforcement_price_12 мм_usd;reinforcement_price_14-16 мм_usd;reinforcement_price_18-25 мм_usd;reinforcement_price_lme_M1;reinforcement_price_lme_M6;reinforcement_price_lme_M15;scrap_price_lme_M1;scrap_price_lme_M6;scrap_price_lme_M15;Mean US Dollar Russian Ruble USD/RUB;Mean US Dollar Russian Ruble USD/RUB TOM;Mean Russian Ruble US Dollar RUB/USD;Mean Euro Russian Ruble EUR/RUB;Mean Russian Ruble Euro RUB/EUR;Mean Chinese Yuan Russian Ruble CNY/RUB;Mean Russian Ruble Chinese Yuan RUB/CNY;Mean Russian Ruble Turkish Lira RUB/TRY;Mean Turkish Lira Russian Ruble TRY/RUB;Mean Dow Jones Iron & Steel DJUSST NYSE;Volume Dow Jones Iron & Steel DJUSST NYSE;Mean Dow Jones Coal DJUSCL NYSE;Volume Dow Jones Coal DJUSCL NYSE;Mean NQ U.S. Benchmark Iron & Steel NQUSB1757 Global Indexes;Volume NQ U.S. Benchmark Iron & Steel NQUSB1757 Global Indexes;Mean NASDAQ US Mid Cap Iron and Steel NQUSM1757 Global Indexes;Volume NASDAQ US Mid Cap Iron and Steel NQUSM1757 Global Indexes;Mean NASDAQ US Small Cap Coal NQUSS1771 Global Indexes;Volume NASDAQ US Small Cap Coal NQUSS1771 Global Indexes;Mean NASDAQ US Benchmark Coal NQUSB1771 Global Indexes;Volume NASDAQ US Benchmark Coal NQUSB1771 Global Indexes;Mean Taiwan Steel TSTI Taiwan;Volume Taiwan Steel TSTI Taiwan;Mean FTSE/JSE Coal Mining JCOAL Johannesburg;Volume FTSE/JSE Coal Mining JCOAL Johannesburg;Mean Coal (ICI 4) Indonesian Coal Index Futures IICc1 CME;Volume Coal (ICI 4) Indonesian Coal Index Futures IICc1 CME;Mean ZCE Thermal Coal CZCc1 ZCE;Volume ZCE Thermal Coal CZCc1 ZCE;Mean STEEL HRC FOB CHINA Futures MHCc1 London;Volume STEEL HRC FOB CHINA Futures MHCc1 London;Mean Steel Rebar Futures SRRc1 London;Volume Steel Rebar Futures SRRc1 London;Mean Steel Scrap Futures SSCc1 London;Volume Steel Scrap Futures SSCc1 London;Mean US Midwest Domestic Hot-Rolled Coil Steel Futures HRCc1 CME;Volume US Midwest Domestic Hot-Rolled Coil Steel Futures HRCc1 CME;Mean Metallurgical Coke Futures DCJc1 DCE;Volume Metallurgical Coke Futures DCJc1 DCE;Mean Rotterdam Coal Futures ATWMc1 ICE;Volume Rotterdam Coal Futures ATWMc1 ICE;Mean Coal (API2) CIF ARA (ARGUS-McCloskey) Futures MTFc1 CME;Volume Coal (API2) CIF ARA (ARGUS-McCloskey) Futures MTFc1 CME;Mean Coal (API4) FOB Richards Bay (ARGUS-McCloskey) Futures FMFc1 CME;Volume Coal (API4) FOB Richards Bay (ARGUS-McCloskey) Futures FMFc1 CME;Mean Coal (API 5) fob Newcastle Futures MACc1 CME;Volume Coal (API 5) fob Newcastle Futures MACc1 CME;Mean Coking Coal Futures DJMc1 DCE;Volume Coking Coal Futures DJMc1 DCE;Mean Iron ore fines 62% Fe CFR Futures TIOc1 CME;Volume Iron ore fines 62% Fe CFR Futures TIOc1 CME;WPU101707;WPU101;WPU10170301;WPU101703;WPU101704;PCU3312213312211;WPU101705;PCU3312213312213;WPU101708;PCU331222331222;china_credit_impulse;ChinaHousingPriceYoY;ChinaShanghaiStockExchangeCompositeIndexR;shipment_reinforcement_sum;shipment_scrap_sum;prod_prices_reinf_imp_min;prod_prices_reinf_imp_median;prod_prices_reinf_imp_mean;prod_prices_reinf_imp_max;prod_prices_reinf_inn_min;prod_prices_reinf_inn_median;prod_prices_reinf_inn_mean;prod_prices_reinf_inn_max;prod_prices_scrap_inn_min;prod_prices_scrap_inn_median;prod_prices_scrap_inn_mean;prod_prices_scrap_inn_max
2018-02-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;571.5;548.0;533.0;355.0;345.0;330.0;58.024699999999996;;0.0172;71.1477;0.013999999999999999;9.2056;0.10880000000000001;0.06565;15.245000000000001;280.19;20351790.0;53.004999999999995;443579.0;1011.16;0.0;1338.08;0.0;42.375;0.0;100.825;0.0;102.59;76145000448.0;17563.19;1150501.0;49.25;0.0;722.5;7714.0;;;571.5;120.0;355.0;60.0;743.5;23.0;2079.5;0.0;82.45;15.0;82.6;0.0;91.2;0.0;85.0;0.0;1400.0;0.0;75.65;0.0;;;;;;;;;;;;;3154.1300;;;;;;;;;;;;;;
2018-02-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.0171;;;;;;571.5;548.0;533.0;357.0;348.0;330.0;57.78035;;0.0173;71.31965;0.01405;9.1156;0.10969999999999999;0.06585;15.165;283.905;21730404.0;55.825;295127.0;1025.575;0.0;1358.99;0.0;43.230000000000004;0.0;103.07;0.0;;;18476.559999999998;2926847.0;49.0;0.0;719.3;3528.0;;;571.5;0.0;357.0;165.0;747.5;34.0;2079.5;0.0;84.45;35.0;84.5;10.0;91.7;55.0;85.0;0.0;1400.0;0.0;76.49;20.0;;;;;;;;;;;;;3184.9600;;;;;;;;;;;;;;
2018-02-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.7701;;;;;;571.5;555.0;533.0;357.0;358.0;330.0;57.2363;;0.01745;70.92715;0.01415;9.0162;0.11080000000000001;0.0663;15.094999999999999;289.265;22538196.0;56.985;252941.0;1045.7549999999999;0.0;1387.1350000000002;0.0;44.415;0.0;106.55;0.0;;;18020.824999999997;1716307.0;49.5;0.0;723.5;2478.0;;;571.5;0.0;357.0;75.0;742.5;44.0;2079.5;0.0;85.05;0.0;85.0;0.0;93.05;10.0;85.0;0.0;1400.0;0.0;76.67;0.0;;;;;;;;;;;;;3199.1600;;;;;;;;;;;;;;
2018-02-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.5899;;;;;;571.5;554.0;533.0;357.0;365.0;330.0;56.637;;0.01765;70.721;0.01415;8.92365;0.11215;0.06655;15.015;296.495;20082154.0;57.230000000000004;149748.0;1071.12;0.0;1437.13;0.0;45.635000000000005;0.0;110.265;0.0;;;18294.52;1207954.0;49.5;0.0;;;;;571.5;102.0;357.0;66.0;745.0;0.0;;;84.9;0.0;84.8;15.0;93.1;0.0;85.0;0.0;;;76.76;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-16;;;;;;;;;;;;;;;;;;;;;;;36850.0;34750.0;33250.0;32350.0;32350.0;56.5918;651.154407529006;614.0465579818984;587.540951162536;571.6375870709184;571.6375870709184;570.0;554.0;533.0;356.0;362.0;330.0;56.3238;;0.017750000000000002;70.3171;0.0142;8.882200000000001;0.11265;0.06665;14.995000000000001;304.855;58445756.0;57.025000000000006;439427.0;1103.9650000000001;0.0;1492.0949999999998;0.0;45.485;0.0;110.47;0.0;;;18755.940000000002;2593014.0;49.5;0.0;;;;;570.0;0.0;356.0;0.0;751.0;2.0;;;85.15;15.0;84.7;0.0;94.15;0.0;85.0;0.0;;;76.89;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.3554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;570.0;554.0;533.0;354.0;362.0;330.0;56.39865;;0.017750000000000002;69.96119999999999;0.01425;8.89335;0.11265;0.06655;15.030000000000001;;;;;;;;;;;;;;;18837.48;667090.0;;;;;;;570.0;0.0;354.0;0.0;;;;;85.2;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.3438;;;;;;570.0;554.0;533.0;354.0;369.0;330.0;56.5842;;0.01765;69.82679999999999;0.01435;8.9185;0.1122;0.06695;14.934999999999999;311.825;43629016.0;56.67;544217.0;1130.24;0.0;1554.155;0.0;44.730000000000004;0.0;108.35;0.0;;;18583.385;1045217.0;49.65;0.0;;;;;570.0;0.0;354.0;0.0;747.0;21.0;;;85.65;50.0;85.6;15.0;94.8;5.0;85.75;0.0;;;76.97;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.5201;;;;;;570.0;560.0;533.0;354.0;369.0;330.0;56.616749999999996;;0.01765;69.762;0.0144;8.92425;0.1121;0.067;14.934999999999999;306.74;25514144.0;57.735;388138.0;1111.205;0.0;1520.685;0.0;44.849999999999994;0.0;108.35;0.0;104.575;137011003392.0;18507.53;1966790.0;50.0;5.0;;;;;570.0;0.0;354.0;0.0;746.0;0.0;;;85.6;0.0;85.65;15.0;94.7;10.0;86.25;0.0;;;77.18;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.6537;;;;;;568.0;560.0;533.0;354.0;372.0;330.0;56.670500000000004;;0.01765;69.73625;0.01435;8.9209;0.11205000000000001;0.06695000000000001;14.940000000000001;304.995;19797134.0;57.265;250377.0;1104.62;0.0;1502.33;0.0;44.815;0.0;108.6;0.0;105.065;105967001600.0;18034.1;1649585.0;50.3;0.0;721.4;2872.0;;;568.0;0.0;354.0;0.0;745.0;0.0;2094.5;0.0;86.0;0.0;86.05;10.0;94.75;0.0;86.25;0.0;1301.0;0.0;77.06;0.0;;;;;;;;;;;;;3268.5600;;;;;;;;;;;;;;
2018-02-23;;;;;;;;;;;;;;;;;;;;;;;36850.0;34500.0;32900.0;32100.0;32100.0;56.7608;649.2156558751815;607.8138433566827;579.6253752589815;565.531141210131;565.531141210131;568.0;560.0;533.0;354.0;371.0;330.0;;;0.0178;;0.014450000000000001;8.9108;0.1124;0.06715;14.915;303.64;15509893.0;57.535;263779.0;1099.2199999999998;0.0;1497.28;0.0;45.400000000000006;0.0;110.0;0.0;106.35;181673000960.0;18139.66;1772685.0;50.35;0.0;721.5;5478.0;;;568.0;0.0;354.0;0.0;745.0;0.0;2094.5;0.0;85.8;0.0;85.75;0.0;94.55;0.0;86.15;0.0;1301.0;0.0;77.11;0.0;;;;;;;;;;;;;3289.0200;;;;;;;;;;;;;;
2018-02-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.9194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-02-26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568.0;569.0;533.0;356.0;377.0;330.0;56.11475;;0.0179;69.10395;0.014499999999999999;8.88515;0.1131;0.06770000000000001;14.77;307.64;23088946.0;57.53;290049.0;1112.79;0.0;1516.375;0.0;46.400000000000006;0.0;112.16;0.0;106.41;138474995712.0;18425.364999999998;1061995.0;50.5;0.0;711.2;7696.0;;;568.0;0.0;356.0;45.0;743.5;23.0;2177.5;6.0;84.95;128.0;83.5;115.0;94.15;45.0;85.5;0.0;1301.0;0.0;77.44;0.0;;;;;;;;;;;;;3329.5700;;;;;;;;;;;;;;
2018-02-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.9208;;;;;;568.0;569.0;535.0;358.0;379.0;330.0;55.953900000000004;;0.017849999999999998;68.71960000000001;0.01455;8.864149999999999;0.11280000000000001;0.06785;14.735;307.095;16198499.0;56.975;302636.0;1110.25;0.0;1508.435;0.0;46.385000000000005;0.0;113.28;0.0;106.12;103670996992.0;18767.955;1601788.0;50.35;0.0;695.7;4452.0;;;568.0;0.0;358.0;2223.0;746.0;0.0;2214.0;4.0;81.925;289.0;82.0;210.0;95.25;110.0;85.25;0.0;1301.0;0.0;77.37;0.0;;;;;;;;;;;;;3292.0700;;;;;;;;;;;;;;
2018-02-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.6717;;;;;;567.48;569.0;535.0;353.0;375.0;332.0;56.260000000000005;;0.017750000000000002;68.74655;0.0146;8.8895;0.1125;0.06755;14.785;302.79;17707900.0;56.44499999999999;302487.0;1092.67;0.0;1495.99;0.0;45.915;0.0;113.72;0.0;;;18496.35;3535476.0;50.0;5.0;683.3;4854.0;;;567.48;0.0;353.0;15.0;800.0;45.0;2230.25;6.0;81.55;62.0;81.55;180.0;95.6;115.0;83.5;0.0;1301.0;0.0;77.46;0.0;;;;;;;;;;;;;3259.4100;;;;;;;;;;;;;;
2018-03-01;547.99;8767.969;3439.316;1474.536;962.5;605.6;14654.3;8545.8;6225.9;4063.5;3409.6;2288.9;64.38;430.0;130.0;42.879;13.791;121.82;207.85;754.184;234.678;510.263;;;;;;56.3742;;;;;;600.0;568.0;527.0;375.0;375.0;332.0;56.68725;;0.0176;69.26750000000001;0.014450000000000001;8.9251;0.11195;0.06720000000000001;14.875;306.4;57248232.0;55.325;332170.0;1106.3600000000001;0.0;1522.06;0.0;45.605000000000004;0.0;113.49;0.0;106.275;222972002304.0;18062.440000000002;1260309.0;49.8;0.0;668.9;172.0;;;600.0;216.0;375.0;486.0;817.0;180.0;2220.0;0.0;79.75;78.0;79.35;50.0;93.75;15.0;80.0;20.0;1301.0;0.0;78.42;90.0;224.4;227.5;119.4;134.4;192.3;203.6;250.9;182.3;199.4;198.7;26.2000;4.9000;3273.7500;483.61;1430.924;525.0;555.0;555.0;585.0;30800.0;33046.5;33054.166666666664;36005.0;259.0;14900.0;9056.728;18325.0
2018-03-02;;;;;;;;;;;;;;;;;;;;;;;36850.0;34500.0;32900.0;32100.0;32100.0;56.4334;652.9820992532791;611.3400929236941;582.9880886141895;568.8120864594372;568.8120864594372;601.0;580.0;525.0;380.0;382.0;332.0;56.975049999999996;;0.01755;69.98904999999999;0.0143;8.97815;0.11145;0.0669;14.945;304.405;33722632.0;54.94499999999999;328742.0;1102.295;0.0;1512.8600000000001;0.0;45.44;0.0;113.38;0.0;105.86;185295994880.0;17618.865;1191378.0;49.5;10.0;678.4;426.0;;;601.0;375.0;380.0;105.0;835.5;214.0;2220.0;0.0;78.5;240.0;78.95;115.0;94.4;5.0;79.75;0.0;1301.0;0.0;76.52;2.0;;;;;;;;;;;;;3254.5300;;;;;;;;;;;;;;
2018-03-03;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.6616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.95805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600.0;573.0;525.0;382.0;381.0;332.0;56.85035;;0.01755;69.98785;0.0143;8.96075;0.1116;0.06709999999999999;14.895;308.52;22767104.0;55.230000000000004;275703.0;1117.7;0.0;1524.63;0.0;45.69;0.0;115.265;0.0;104.58;192217006080.0;17735.629999999997;1084498.0;49.35;0.0;669.2;0.0;;;600.0;0.0;382.0;204.0;837.0;59.0;2220.0;0.0;78.875;98.0;80.0;55.0;94.2;45.0;79.5;0.0;1301.0;0.0;75.36;0.0;;;;;;;;;;;;;3256.9300;;;;;;;;;;;;;;
2018-03-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.1;;;;;;601.0;567.0;523.0;383.0;369.0;332.0;56.51235;;0.0177;70.01455;0.0143;8.9358;0.11185;0.06725;14.875;305.52;25121742.0;55.475;345123.0;1104.9;0.0;1499.87;0.0;46.05;0.0;116.715;0.0;103.965;84961001472.0;18268.34;1946973.0;48.45;5.0;651.6;8418.0;;;601.0;30.0;383.0;300.0;826.5;43.0;2220.0;0.0;80.875;84.0;81.1;0.0;93.8;10.0;78.75;5.0;1301.0;0.0;75.54;0.0;;;;;;;;;;;;;3289.6400;;;;;;;;;;;;;;
2018-03-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.5041;;;;;;601.0;564.0;523.0;384.0;356.0;337.0;56.85915;;0.0176;70.59864999999999;0.01415;8.9892;0.11115;0.0668;14.965;310.39;29717928.0;56.845;292774.0;1124.25;0.0;1524.415;0.0;46.32;0.0;116.92500000000001;0.0;103.43;81498996736.0;17914.58;1481134.0;48.25;15.0;660.2;652.0;;;601.0;15.0;384.0;75.0;822.5;8.0;2220.0;0.0;81.25;235.0;81.3;110.0;92.0;0.0;78.65;0.0;1301.0;0.0;74.51;0.0;;;;;;;;;;;;;3271.6700;;;;;;;;;;;;;;
2018-03-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.8011;;;;;;592.0;548.0;525.0;373.0;350.0;337.0;;;0.017550000000000003;;0.01415;8.9665;0.11125;0.06695000000000001;14.925;306.40999999999997;29161540.0;55.735;396828.0;1108.54;0.0;1496.4099999999999;0.0;45.754999999999995;0.0;116.11500000000001;0.0;103.21000000000001;71508000768.0;17447.510000000002;1451312.0;47.0;10.0;643.2;0.0;;;592.0;45.0;373.0;68.0;818.0;16.0;2220.0;0.0;81.425;341.0;81.1;45.0;92.3;20.0;78.75;0.0;1301.0;0.0;73.01;0.0;;;;;;;;;;;;;3288.4100;;;;;;;;;;;;;;
2018-03-09;;;;;;;;;;;;;;;;;;;;;;;37250.0;35500.0;33750.0;33250.0;33250.0;;;;;;;592.0;547.0;525.0;380.0;350.0;337.0;56.847449999999995;;0.01765;70.11125;0.0143;8.9732;0.11145;0.06709999999999999;14.905000000000001;305.92;37599468.0;52.86;573898.0;1102.69;0.0;1490.42;0.0;44.485;0.0;114.07;0.0;103.11;73528000512.0;15723.630000000001;3789314.0;47.15;0.0;640.2;0.0;;;592.0;0.0;380.0;54.0;820.0;0.0;2220.0;0.0;81.25;31.0;81.3;75.0;92.35;0.0;78.0;0.0;1301.0;0.0;72.01;0.0;;;;;;;;;;;;;3307.1700;;;;;;;;;;;;;;
2018-03-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.9484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;592.0;547.0;525.0;377.0;358.0;337.0;56.74185;;0.0176;69.9613;0.0143;8.9679;0.11145;0.06735;14.844999999999999;305.895;16587117.0;50.614999999999995;517869.0;1104.23;0.0;1493.1950000000002;0.0;43.715;0.0;111.745;0.0;103.555;93232996352.0;14589.8;2951333.0;47.2;0.0;608.0;2.0;;;592.0;0.0;377.0;0.0;820.0;0.0;2220.0;0.0;80.95;65.0;80.85;10.0;91.75;20.0;77.9;0.0;1301.0;0.0;71.41;0.0;;;;;;;;;;;;;3326.7000;;;;;;;;;;;;;;
2018-03-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.6122;;;;;;592.0;547.0;525.0;377.0;358.0;337.0;56.8869;;0.0176;70.42255;0.0142;8.998249999999999;0.11115;0.0678;14.735;306.725;33811764.0;51.31;632151.0;1106.85;0.0;1485.2649999999999;0.0;44.005;0.0;110.475;0.0;103.945;97223000064.0;14422.595000000001;2240300.0;47.1;0.0;618.0;2.0;;;592.0;0.0;377.0;0.0;817.0;50.0;2220.0;0.0;81.35;20.0;81.25;15.0;92.3;0.0;77.5;0.0;1301.0;0.0;72.33;0.0;;;;;;;;;;;;;3310.2400;;;;;;;;;;;;;;
2018-03-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.9359;;;;;;592.0;547.0;525.0;377.0;358.0;337.0;57.032650000000004;;0.0175;70.5609;0.0142;9.02985;0.11085;0.06785;14.735;300.73;28972520.0;52.845;401532.0;1083.7350000000001;0.0;1456.0700000000002;0.0;44.19;0.0;110.37;0.0;104.19;78130003968.0;15048.585;3235683.0;47.1;0.0;618.0;0.0;;;592.0;0.0;377.0;0.0;817.0;1.0;2220.0;0.0;80.95;53.0;81.0;100.0;92.05;20.0;77.25;0.0;1301.0;0.0;72.76;0.0;;;;;;;;;;;;;3291.3800;;;;;;;;;;;;;;
2018-03-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.9372;;;;;;594.0;547.0;525.0;380.0;358.0;337.0;57.2325;;0.0175;70.6356;0.0142;9.0539;0.11044999999999999;0.06795;14.695;296.495;19845828.0;52.644999999999996;570875.0;1069.095;0.0;1429.895;0.0;44.42;0.0;109.955;0.0;104.28;49614000128.0;15076.91;11134898.0;46.5;0.0;618.0;0.0;;;594.0;15.0;380.0;30.0;817.0;0.0;2070.5;0.0;80.75;6.0;80.95;15.0;92.15;15.0;77.0;0.0;1332.0;0.0;73.01;0.0;;;;;;;;;;;;;3291.1100;;;;;;;;;;;;;;
2018-03-16;;;;;;;;;;;;;;;;;;;;;;;37900.0;36500.0;34250.0;33750.0;33750.0;57.0188;664.6930486085291;640.1397433828843;600.6790742702407;591.9100366896532;591.9100366896532;594.0;547.0;525.0;380.0;358.0;337.0;57.5971;;0.017349999999999997;70.81864999999999;0.0142;9.10165;0.10994999999999999;0.0679;14.719999999999999;296.595;32952850.0;53.61;1927657.0;1071.51;0.0;1431.605;0.0;45.11;0.0;111.035;0.0;104.09;70774996992.0;14942.869999999999;5334641.0;46.6;0.0;617.6;4.0;;;594.0;0.0;380.0;6.0;822.0;0.0;2070.5;0.0;80.0;70.0;79.9;50.0;91.7;0.0;76.75;0.0;1332.0;0.0;72.66;0.0;;;;;;;;;;;;;3269.8800;;;;;;;;;;;;;;
2018-03-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.4942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.07445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;594.0;542.0;525.0;372.5;352.0;337.0;57.74495;;0.0173;71.03524999999999;0.014100000000000001;9.1115;0.10975;0.06825;14.655000000000001;292.65999999999997;21113372.0;53.245000000000005;606123.0;1056.41;0.0;1420.01;0.0;44.565;0.0;109.405;0.0;104.00999999999999;64905998336.0;15041.675;1652908.0;46.45;0.0;616.6;0.0;;;594.0;0.0;372.5;30.0;822.0;0.0;2055.0;0.0;79.5;35.0;79.5;0.0;91.75;10.0;76.75;0.0;1345.25;6.0;71.84;0.0;;;;;;;;;;;;;3279.2500;;;;;;;;;;;;;;
2018-03-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.5521;;;;;;594.0;543.0;525.0;373.5;352.0;337.0;57.65555;;0.017349999999999997;70.8834;0.014100000000000001;9.105599999999999;0.1099;0.0682;14.66;289.84000000000003;17847732.0;52.57;458902.0;1045.1100000000001;0.0;1408.08;0.0;45.07;0.0;110.0;0.0;103.93;55180001280.0;14935.265;2510440.0;46.5;0.0;606.2;0.0;;;594.0;45.0;373.5;0.0;822.0;0.0;2055.0;0.0;80.5;0.0;80.4;10.0;91.75;15.0;76.75;0.0;1351.5;0.0;71.63;0.0;;;;;;;;;;;;;3290.6400;;;;;;;;;;;;;;
2018-03-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.7033;;;;;;593.0;543.0;525.0;375.0;352.0;337.0;57.22855;;0.0175;70.44575;0.014249999999999999;9.04315;0.1106;0.0685;14.605;290.58000000000004;16419474.0;52.485;496791.0;1048.1950000000002;0.0;1417.075;0.0;45.615;0.0;111.78999999999999;0.0;104.215;67982000128.0;;;46.7;5.0;589.0;2.0;;;593.0;150.0;375.0;15.0;825.0;0.0;2055.0;0.0;80.5;25.0;80.05;40.0;91.5;0.0;76.75;0.0;1351.5;0.0;71.55;0.0;;;;;;;;;;;;;3280.9500;;;;;;;;;;;;;;
2018-03-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.4954;;;;;;588.0;540.0;530.0;375.0;352.0;337.0;57.00945;;0.017550000000000003;70.2834;0.01425;9.011099999999999;0.111;0.06875;14.559999999999999;278.485;38022904.0;52.41;410476.0;1004.67;0.0;1350.9850000000001;0.0;44.885000000000005;0.0;109.36;0.0;104.155;99686998016.0;15436.89;3347109.0;46.6;0.0;589.0;0.0;;;588.0;9.0;375.0;300.0;825.0;0.0;2055.0;0.0;80.2;10.0;79.95;40.0;91.2;0.0;76.75;0.0;1380.5;0.0;70.96;0.0;;;;;;;;;;;;;3263.4800;;;;;;;;;;;;;;
2018-03-23;;;;;;;;;;;;;;;;;;;;;;;39250.0;40000.0;35950.0;35550.0;35550.0;56.8391;690.5457686698065;703.7409107462996;632.4871435332368;625.4497344257738;625.4497344257738;587.0;540.0;530.0;373.0;350.0;337.0;57.16025;;0.01745;70.59555;0.01415;9.04675;0.11065;0.0695;14.364999999999998;267.72;27345828.0;51.765;333981.0;967.125;0.0;1301.085;0.0;44.41;0.0;108.08500000000001;0.0;102.83;103216996352.0;14996.76;2771820.0;46.3;0.0;577.0;0.0;;;587.0;90.0;373.0;0.0;825.0;0.0;2055.0;0.0;79.55;0.0;79.85;0.0;91.25;0.0;76.75;0.0;1380.5;0.0;70.26;0.0;;;;;;;;;;;;;3152.7600;;;;;;;;;;;;;;
2018-03-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.1072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-03-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.067699999999999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
